Verb1,Verb2,CosineSimilarity
maɣzɩnʋʋ,taʋ,0.5908391567007971
coɖuu,taʋ,0.5908391567007971
cɩyʋʋ,tɩŋʋʋ,0.5908210874386935
kuluu,sʋlʋmʋʋ,0.5908063647277756
kpɛzʋʋ,talʋʋ,0.5906937501252039
siɣu,ñɔɔzʋʋ,0.5904856477221421
ñalʋʋ,ñɔɔzʋʋ,0.5904856477221418
cosuu,cɛbʋ,0.5904514764156045
kpazʋʋ,lem,0.5903260526902473
cɔzʋʋ,kpazʋʋ,0.5903260526902473
kpazʋʋ,pisuu,0.5903260526902473
wiluu,yʋsʋʋ,0.5903219460599445
sum,yʋsʋʋ,0.5903219460599445
maɣnʋʋ,sʋnʋʋ,0.590168890850654
maɣnʋʋ,tuzuu,0.590168890850654
kɩndʋʋ,maɣnʋʋ,0.590168890850654
maɣnʋʋ,ɖiyuu,0.590168890850654
maɣnʋʋ,yaɣʋ,0.590168890850654
maɣnʋʋ,sulunuu,0.590168890850654
huuzuu,maɣnʋʋ,0.590168890850654
hʋlʋʋ,maɣnʋʋ,0.590168890850654
laʋ,maɣnʋʋ,0.5901688908506539
cɔnʋʋ,tɔɔʋ,0.5900502573623962
tukunuu,ñalʋʋ,0.5899897671347341
kɛzʋʋ,suu,0.5899388461759222
malɩsʋʋ,suu,0.5899388461759222
lʋbʋ,wɛnʋʋ,0.589854537471543
katʋʋ,siduu,0.5897678246195885
katʋʋ,saʋ,0.5897678246195885
cɔzʋʋ,katʋʋ,0.5897678246195885
katʋʋ,lem,0.5897678246195885
pisuu,wɛnʋʋ,0.5897269454529281
kam,lem,0.5896919751144689
kam,siduu,0.5896919751144689
cɔzʋʋ,kam,0.5896919751144689
ñalʋʋ,ñɩɣʋ,0.5896919751144688
mɩlʋʋ,pɩʋ,0.5896618941607872
kpaɣʋ,pisuu,0.5895899804630581
cosuu,maɣnʋʋ,0.5894349148651531
mɩlʋʋ,ñɩɣʋ,0.5892556509887896
yebu,ñɩɣʋ,0.589199093653218
tuzuu,wɩlʋʋ,0.5891448323342365
kalʋʋ,kʋm,0.5891329277445161
caɣʋ,ñɛyʋʋ,0.5891232635148757
labʋ,weʋ,0.5891122860996796
caɣʋʋ,labʋ,0.5891122860996796
labʋ,nezuu,0.5891122860996796
calʋʋ,labʋ,0.5891122860996796
labʋ,sɔm,0.5891122860996796
labʋ,posuu,0.5891122860996796
laʋ,wɛɛkʋʋ,0.5890275078618326
susuu,wɩzʋʋ,0.5890011992600184
tɔʋ,wɛʋ,0.5888955610876242
kpɛndɩnʋʋ,kʋm,0.5887963117081294
kpɛndʋʋ,yɔɔdɩnʋʋ,0.5887766378065086
cɔnʋʋ,yʋsʋʋ,0.5887256900665453
tɔɔʋ,tɩŋʋʋ,0.5887193668735183
tuzuu,ñɔʋ,0.5886690945484404
holuu,sɔbʋ,0.5884898863364997
cɔʋ,ɖaŋʋʋ,0.5884006487176567
siɣu,ñam,0.5883740168477992
ñalʋʋ,ñam,0.5883740168477991
hazʋʋ,tɩzʋʋ,0.5883484054145521
kpɩtʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,you,0.5883484054145521
kpanʋʋ,ñɩɣʋ,0.5883484054145521
kpanʋʋ,yʋlɩsʋʋ,0.5883484054145521
sɩzʋʋ,ñamsʋʋ,0.5883484054145521
kasʋʋ,ñamsʋʋ,0.5883484054145521
siɣʋ,ñamsʋʋ,0.5883484054145521
hʋm,tɩzʋʋ,0.5883484054145521
paɖʋʋ,ñamsʋʋ,0.5883484054145521
tɩzʋʋ,ɖɩŋʋʋ,0.5883484054145521
pɛdʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,weʋ,0.5883484054145521
tasɩnʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,yɩɣyʋʋ,0.5883484054145521
layʋʋ,tɩzʋʋ,0.5883484054145521
tuuluu,ñamsʋʋ,0.5883484054145521
tɩɣzɩnʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,ñasʋʋ,0.5883484054145521
tɩzʋʋ,yɩɣyʋʋ,0.5883484054145521
kpanʋʋ,ɖʋnʋʋ,0.5883484054145521
kpibuu,ñamsʋʋ,0.5883484054145521
nezuu,tɩzʋʋ,0.5883484054145521
sɩɣlʋʋ,ñamsʋʋ,0.5883484054145521
welesinuu,ñamsʋʋ,0.5883484054145521
tuu,ñamsʋʋ,0.5883484054145521
sazʋʋ,ñamsʋʋ,0.5883484054145521
kpɛdʋʋ,tɩzʋʋ,0.5883484054145521
kpiyuu,ñamsʋʋ,0.5883484054145521
kpalʋʋ,ñamsʋʋ,0.5883484054145521
ñamsʋʋ,ɖɔ́kʋʋ,0.5883484054145521
hayʋʋ,kpanʋʋ,0.5883484054145521
ñamsʋʋ,ɖɩɣzʋ,0.5883484054145521
ñamsʋʋ,ɖenuu,0.5883484054145521
kpɛlɩkʋʋ,tɩzʋʋ,0.5883484054145521
siu,ñamsʋʋ,0.5883484054145521
tɩzʋʋ,yʋlɩsʋʋ,0.5883484054145521
tɔyɩtʋʋ,ñamsʋʋ,0.5883484054145521
pasʋʋ,ñamsʋʋ,0.5883484054145521
hazʋʋ,kpanʋʋ,0.5883484054145521
suluu,ñamsʋʋ,0.5883484054145521
cɔtʋʋ,kpanʋʋ,0.5883484054145521
hʋlɩsʋʋ,ñamsʋʋ,0.5883484054145521
losuu,mɩlʋʋ,0.5883484054145521
kpɛʋ,ñamsʋʋ,0.5883484054145521
caɣʋʋ,kpanʋʋ,0.5883484054145521
kpanʋʋ,sɔm,0.5883484054145521
kpanʋʋ,posuu,0.5883484054145521
kʋndɩnʋʋ,ñamsʋʋ,0.5883484054145521
caɣnʋʋ,ñamsʋʋ,0.5883484054145521
ñamsʋʋ,ñazʋʋ,0.5883484054145521
ñamsʋʋ,ñaɣyʋʋ,0.5883484054145521
ñamsʋʋ,ñaɣzʋʋ,0.5883484054145521
cɔtʋʋ,tɩzʋʋ,0.5883484054145521
ñamsʋʋ,ñɔkɔyɩnʋʋ,0.5883484054145521
pɛlʋʋ,ñamsʋʋ,0.5883484054145521
hɩzʋʋ,ñamsʋʋ,0.5883484054145521
hayʋʋ,tɩzʋʋ,0.5883484054145521
cɛzʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,kpɛdʋʋ,0.5883484054145521
lʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,nezuu,0.5883484054145521
ñamsʋʋ,ñɩbʋ,0.5883484054145521
tɩzʋʋ,you,0.5883484054145521
ñamsʋʋ,ñɩm,0.5883484054145521
caɣʋʋ,tɩzʋʋ,0.5883484054145521
wanʋʋ,ñamsʋʋ,0.5883484054145521
salʋʋ,ñamsʋʋ,0.5883484054145521
kpanʋʋ,layʋʋ,0.5883484054145521
kpanʋʋ,kpɛlɩkʋʋ,0.5883484054145521
tɩɣyʋʋ,ñamsʋʋ,0.5883484054145521
ñamsʋʋ,ɖizuu,0.5883484054145521
canʋʋ,ñamsʋʋ,0.5883484054145521
feŋuu,kpanʋʋ,0.5883484054145521
hɔɔʋ,ñamsʋʋ,0.5883484054145521
liu,ñamsʋʋ,0.5883484054145521
kpɛzɩnʋʋ,ñamsʋʋ,0.5883484054145521
susunuu,ñamsʋʋ,0.5883484054145521
sɔm,tɩzʋʋ,0.5883484054145521
wiu,đɛʋ,0.5883484054145521
mɩsʋʋ,ñamsʋʋ,0.5883484054145521
yasʋʋ,ñamsʋʋ,0.5883484054145521
hoyuu,ñamsʋʋ,0.5883484054145521
sɔm,wiu,0.5883484054145521
yɔlɩsʋʋ,ñamsʋʋ,0.5883484054145521
tɩzʋʋ,weʋ,0.5883484054145521
lɛzʋʋ,ñamsʋʋ,0.5883484054145521
kaʋ,ñamsʋʋ,0.5883484054145521
mʋʋzʋʋ,ñamsʋʋ,0.5883484054145521
feŋuu,tɩzʋʋ,0.5883484054145521
mɩlʋʋ,ɖazʋʋ,0.5883484054145521
woŋuu,ñamsʋʋ,0.5883484054145521
kaɖɩnʋʋ,ñamsʋʋ,0.5883484054145521
tolisuu,ñamsʋʋ,0.5883484054145521
pʋʋtʋʋ,ñamsʋʋ,0.5883484054145521
muluu,ñamsʋʋ,0.5883484054145521
kuu,ñamsʋʋ,0.5883484054145521
kpibu,ñamsʋʋ,0.5883484054145521
tuduu,ñamsʋʋ,0.5883484054145521
yʋsʋʋ,ɖazʋʋ,0.5883484054145521
posuu,tɩzʋʋ,0.5883484054145521
yonuu,ñamsʋʋ,0.5883484054145521
kpendʋʋ,ñamsʋʋ,0.5883484054145521
naŋʋʋ,ñamsʋʋ,0.5883484054145521
suyuu,ñamsʋʋ,0.5883484054145521
pilisuu,ñamsʋʋ,0.5883484054145521
yozuu,ñamsʋʋ,0.5883484054145521
calʋʋ,tɩzʋʋ,0.5883484054145521
wonʋʋ,ñamsʋʋ,0.5883484054145521
calʋʋ,kpanʋʋ,0.5883484054145521
lɛʋ,ñamsʋʋ,0.5883484054145521
sɛɣʋʋ,ñamsʋʋ,0.5883484054145521
sɩnzʋʋ,ñamsʋʋ,0.5883484054145521
kem,ñamsʋʋ,0.5883484054145521
cozuu,ñamsʋʋ,0.5883484054145521
hɔɔlʋʋ,ñamsʋʋ,0.5883484054145521
mayʋʋ,ñamsʋʋ,0.5883484054145521
hɔɔzʋʋ,tɩzʋʋ,0.5883484054145521
lizuu,wiu,0.5883484054145521
cɔzʋʋ,tenduu,0.5882814677722155
lem,tenduu,0.5882814677722155
saʋ,tenduu,0.5882814677722155
siduu,tenduu,0.5882814677722155
taʋ,ñɔtɩnʋʋ,0.5881992022553728
mɩzʋʋ,pɛɖʋʋ,0.5881716976750462
huu,wobu,0.5881457562505472
falʋʋ,wobu,0.5881457562505472
wobu,ñɩŋʋʋ,0.5881457562505472
wobu,ɖɛzʋʋ,0.5881457562505472
sam,yebu,0.5881245171733158
tɔzʋʋ,yebu,0.5880533052093833
wɩzʋʋ,yebu,0.5879835786379962
kpeɣluu,tɩŋʋʋ,0.5879641746263208
kizuu,tʋlʋʋ,0.5879572942861635
kam,lʋbʋ,0.5879447357921312
holuu,tʋʋzʋʋ,0.5879447357921312
lʋbʋ,tayʋʋ,0.5878963512522155
pisuu,ɖɔkʋʋ,0.5878803211399751
lem,ɖɔkʋʋ,0.5878803211399751
cɔzʋʋ,ɖɔkʋʋ,0.5878803211399751
suu,tɩzʋʋ,0.587817302225787
kpanʋʋ,suu,0.587817302225787
takʋʋ,yebu,0.5878141687816939
cosuu,ɖou,0.5877538136452587
kpem,tʋlʋʋ,0.5876664218057086
cɔʋ,sʋʋ,0.5876174661078657
kpem,ɖaŋʋʋ,0.5875874807763954
lɔʋ,pɩsɩnʋʋ,0.5875799991172392
lʋbʋ,sɛtʋʋ,0.5875696513930032
tɩŋʋʋ,tʋlʋʋ,0.5874673140846605
kʋyʋʋ,ɖaŋʋʋ,0.5873876240718127
kʋndʋʋ,mabʋ,0.5871983181190703
lɩzʋʋ,pɛɖʋʋ,0.5871914652883622
fem,kazʋʋ,0.5871702574576643
tɩzʋʋ,ñalʋʋ,0.5871365639519862
weʋ,ñɩnʋʋ,0.5870878393797142
ñasʋʋ,ñɩnʋʋ,0.5870878393797142
yʋlɩsʋʋ,ñɩnʋʋ,0.5870878393797142
caɣʋʋ,ñɩnʋʋ,0.5870878393797142
nezuu,ñɩnʋʋ,0.5870878393797142
ñɩnʋʋ,ɖʋnʋʋ,0.5870878393797142
calʋʋ,ñɩnʋʋ,0.5870878393797142
posuu,ñɩnʋʋ,0.5870878393797142
yaʋ,ñɔʋ,0.5870608507437584
kɔm,pɩzʋʋ,0.5870574965276013
kɔm,sʋʋ,0.5869222520763623
cɔnʋʋ,yɔɔdʋʋ,0.586860919446563
sɔɔndʋʋ,wɩlʋʋ,0.5868022988728283
kaɖʋʋ,lʋlʋʋ,0.5867494903356906
kʋm,ñaɣʋ,0.5867044135335527
kalʋʋ,kizuu,0.5866222124782534
winuu,yɔɔdɩnʋʋ,0.5865464152543314
pam,yɔɔdɩnʋʋ,0.5865464152543314
kʋʋ,siɣu,0.5865230459537554
sɩnʋʋ,yebu,0.5865174034557787
lʋbʋ,sɩm,0.586428376741623
kizuu,ɖozuu,0.5863954716083738
kizuu,yɛɖʋʋ,0.5863954716083738
kizuu,seɣtuu,0.5863954716083738
pɩsʋʋ,ɖʋʋ,0.5862763602593252
lɩʋ,wazʋʋ,0.5862487637941572
nɩɣzɩnʋʋ,yebu,0.5861604426386151
sɔzʋʋ,tisuu,0.5861524482363497
holuu,ɖɛʋ,0.5861364549132647
kalʋʋ,pɩsɩnʋʋ,0.5860829646495667
lem,sɩnʋʋ,0.5860367349632344
siduu,sɩnʋʋ,0.5860367349632344
kizuu,kuluu,0.585953560800724
pim,ñamsʋʋ,0.5859321799884589
ñamsʋʋ,ɖɔɔnʋʋ,0.5859321799884589
yabʋ,ñamsʋʋ,0.5858200378700121
tɩlʋʋ,winuu,0.5858071418341578
kɛzʋʋ,tɩlʋʋ,0.5858071418341578
malɩsʋʋ,tɩlʋʋ,0.5858071418341578
sɩʋ,tɩlʋʋ,0.5857899643902248
holuu,kizuu,0.5857540178467058
naʋ,tɩŋʋʋ,0.5857512074081983
tɔzʋʋ,ɖuu,0.5856116967231006
kpiɖuu,kʋm,0.58554004376912
hʋlʋʋ,kʋm,0.5855400437691199
kʋm,laʋ,0.5855400437691199
kʋm,yaɣʋ,0.5855400437691199
holuu,pisuu,0.5855400437691199
kʋm,sulunuu,0.5855400437691199
ñamsʋʋ,ɖɩɣzʋʋ,0.5854285441882235
tʋʋ,ñamsʋʋ,0.5854285441882235
siɣu,sɩʋ,0.585409386611682
sɔzʋʋ,ñamsʋʋ,0.5853694070049636
cɩbʋ,tɛɖʋʋ,0.5853694070049635
maɣzɩnʋʋ,ñɔʋ,0.5853542465111443
ñɔʋ,ñɩnʋʋ,0.5853056722955611
mɩzʋʋ,yebu,0.5852913227516816
pɩsɩnʋʋ,wɩʋ,0.5852304798861196
susuu,ñamsʋʋ,0.5851464855577523
maɣnʋʋ,tɔzʋʋ,0.5851370277407401
ɖaŋʋʋ,ɖɛʋ,0.5851256992442153
siɣu,sɛʋ,0.5851087285740182
hʋʋ,lem,0.5850758819492295
cɔzʋʋ,hʋʋ,0.5850758819492295
wobu,ɖaŋʋʋ,0.5850657443775136
peɣzuu,pɩsɩnʋʋ,0.5850179393017045
koyuu,pɩsɩnʋʋ,0.5850179393017045
kɩlʋʋ,ɖʋʋ,0.5850138802710594
wɛɛkʋʋ,yɔɔdɩnʋʋ,0.5849043094375177
yʋsʋʋ,ɖɔm,0.5849042845739995
sam,ñalʋʋ,0.584879714291554
cɩbʋ,yabʋ,0.5848056301169586
ñamsʋʋ,ɖezuu,0.5847499104626835
kpiɖuu,ɖaŋʋʋ,0.5847248685948422
kʋʋ,seu,0.5847141580277195
fezuu,ñamsʋʋ,0.5847053462046862
kam,talʋʋ,0.5846801242075064
kpeɣu,yʋlɩsʋʋ,0.5846434037980074
pam,ɖaɣnʋʋ,0.5846434037980074
caɣʋʋ,kpeɣu,0.5846434037980074
kpeɣu,yɩɣyʋʋ,0.5846434037980074
cɔtʋʋ,kpeɣu,0.5846434037980074
kpeɣu,you,0.5846434037980074
kpeɣu,weʋ,0.5846434037980074
hazʋʋ,kpeɣu,0.5846434037980074
calʋʋ,kpeɣu,0.5846434037980074
kpeɣu,kpɛdʋʋ,0.5846434037980074
kpeɣu,posuu,0.5846434037980074
kpeɣu,layʋʋ,0.5846434037980074
hayʋʋ,kpeɣu,0.5846434037980074
feŋuu,kpeɣu,0.5846434037980074
kpeɣu,nezuu,0.5846434037980074
hɛzʋʋ,taʋ,0.584608309126896
lʋbʋ,yebu,0.5845778529416513
lɩzʋʋ,wonuu,0.5845694110928117
lʋbʋ,ñɔɔzʋʋ,0.5843857903427437
laʋ,yɔɔdʋʋ,0.5843663061504423
labʋ,laɣzʋʋ,0.5843485351461205
hiu,ñalʋʋ,0.5843099470995434
pɩsɩnʋʋ,yɔkʋʋ,0.5843065474681431
tiyuu,tɩŋʋʋ,0.5842592834702154
laɣzʋʋ,naʋ,0.5842028274802011
welesuu,wɛʋ,0.5841649512463757
kazʋʋ,tɛɖʋʋ,0.584126912832442
kpedesuu,mʋnʋʋ,0.5841226123902493
kɩlʋʋ,mɩlʋʋ,0.5839779065871266
kpaɣʋ,siɣu,0.5839748377919813
cɔʋ,wiu,0.5839272948338147
cɛyʋʋ,ñamsʋʋ,0.5838967772330009
nɩnʋʋ,ñamsʋʋ,0.5838967772330009
calʋʋ,naʋ,0.5838921710792493
luzuu,wɩzʋʋ,0.5838742081211423
cɔnʋʋ,hayʋʋ,0.583824044951831
cɔnʋʋ,hazʋʋ,0.583824044951831
cɔnʋʋ,feŋuu,0.583824044951831
cɔnʋʋ,kpɛdʋʋ,0.583824044951831
cɔnʋʋ,cɔtʋʋ,0.583824044951831
cɔnʋʋ,you,0.583824044951831
teu,ñamsʋʋ,0.583805106492624
kpaʋ,mɩlʋʋ,0.5837338368706173
cɛyʋʋ,yebu,0.5836151882230903
sɛtʋʋ,ñalʋʋ,0.5835841460432114
laɣzʋʋ,tɔɔʋ,0.5835585150955648
cɔzʋʋ,cɔʋ,0.5834599659915783
cɔʋ,mɛsʋʋ,0.5834599659915783
cɔʋ,siduu,0.5834599659915783
cɔʋ,lem,0.5834599659915783
tɔɔʋ,tʋʋzʋʋ,0.5833971691900156
cɔnʋʋ,tʋlʋʋ,0.5832719653532221
kam,maɣnʋʋ,0.5832118435198043
katʋʋ,taʋ,0.5831780331575324
kou,wɛʋ,0.5831587471910671
holuu,kʋyʋʋ,0.5831019895473826
mɩzʋʋ,tɩŋʋʋ,0.5830487110507959
wazʋʋ,wɩlʋʋ,0.5830461708529326
kɔʋ,ñɔʋ,0.5829184144157259
kpɛlɩkʋʋ,wazʋʋ,0.5828155051501962
lebu,ɖaŋʋʋ,0.582811014452234
hazʋʋ,wɛʋ,0.5827839620060454
wɛʋ,you,0.5827839620060454
kpɛdʋʋ,wɛʋ,0.5827839620060454
feŋuu,wɛʋ,0.5827839620060454
cɔtʋʋ,wɛʋ,0.5827839620060454
hayʋʋ,wɛʋ,0.5827839620060454
luzuu,taʋ,0.5827486247053353
laɣzʋʋ,maʋ,0.5826952292225587
pɩyʋʋ,suu,0.5825890575213825
mʋʋ,pisuu,0.5825724006986603
lesuu,ñamsʋʋ,0.5825517280354631
sɔm,welesuu,0.5825439294326872
layʋʋ,sɩʋ,0.5825439294326872
sɔm,sɩʋ,0.5825439294326872
calʋʋ,sɩʋ,0.5825439294326872
sɩʋ,yɩɣyʋʋ,0.5825439294326872
sɩʋ,yʋlɩsʋʋ,0.5825439294326872
yabʋ,yebu,0.5824683089510888
cɩbʋ,kɛdɩnʋʋ,0.5824175824175825
nuutuu,wɛɛkʋʋ,0.5823340134543118
sulunuu,wɛɛkʋʋ,0.5823340134543118
hutuu,tiyuu,0.5823232315653921
kɔʋ,yɔɔdʋʋ,0.5822144207802874
sɔɔlʋʋ,ñalʋʋ,0.5818979680158946
pɩsʋʋ,sɔm,0.5818911462503389
kam,wɩlʋʋ,0.5818078030662868
kpadɩyʋʋ,ñɔʋ,0.5817297271631502
ñɔʋ,ɖem,0.5817297271631502
holuu,ɖou,0.581675050747111
kʋsʋʋ,ñamsʋʋ,0.5815069122696145
kazʋʋ,talʋʋ,0.5814809543395314
mɩlʋʋ,sum,0.5813776741499453
seu,wɩʋ,0.5813349261807936
kpeɣluu,tɩnʋʋ,0.5812831522501609
pɛɖʋʋ,ñɩɣʋ,0.5812381937190965
sɩŋʋʋ,wiu,0.5811291331695448
lɛyʋʋ,tɛzʋʋ,0.5811144912835735
wɩʋ,ñalʋʋ,0.5810679526070444
siduu,ɖʋzʋʋ,0.5808907770857954
luu,yɔɔdʋʋ,0.5808688806853256
pɩsɩnʋʋ,ñaɣʋ,0.5807632069125023
pɩsɩnʋʋ,wabʋ,0.5807632069125022
nɩnʋʋ,yebu,0.580726004122976
hɔm,ñamsʋʋ,0.5807142750727489
tʋʋzʋʋ,ɖaŋʋʋ,0.5806642792296001
suu,sʋlʋmʋʋ,0.5805843559085291
kpɛndɩnʋʋ,ɖʋʋ,0.5805477347291392
yabʋ,ñalʋʋ,0.5805051372250765
kou,ɖozuu,0.5803810000880094
kou,yɛɖʋʋ,0.5803810000880094
kou,seɣtuu,0.5803810000880094
kʋndʋʋ,wɩzʋʋ,0.5803704306990811
kʋndʋʋ,ɖʋʋ,0.5803448479418308
hɔzʋʋ,ñamsʋʋ,0.580343292197245
cɔnʋʋ,wɛɛkʋʋ,0.5802709136450671
liɣtuu,pɩsɩnʋʋ,0.5802588531856595
kɔʋ,ñalʋʋ,0.5802588531856594
tɩlʋʋ,ɖanʋʋ,0.5801905399771434
maɣnʋʋ,sɩʋ,0.5801825170883633
kpeɣluu,tɛɖʋʋ,0.5800258557722233
kpeɣluu,kɔʋ,0.5800258557722233
labʋ,talʋʋ,0.5800200297864753
nazʋʋ,pɩsɩnʋʋ,0.5798207565938076
pɩsɩnʋʋ,sɔɔlʋʋ,0.5795977166611804
kɛdɩnʋʋ,ñalʋʋ,0.5795114137707914
maɣnʋʋ,pɩsʋʋ,0.5794356946262523
kpanʋʋ,sɔbʋ,0.5793654595023212
kpɛndʋʋ,ɖɛʋ,0.5792269428695336
siɣu,wɛnʋʋ,0.5791961071412687
cosuu,cɔʋ,0.5791342835433262
kizuu,wɩzʋʋ,0.579074221277382
kazʋʋ,sɩbʋ,0.5789741235545809
pɩʋ,yʋsʋʋ,0.5789407688124092
pɩsɩnʋʋ,sɩm,0.5788828795997957
lɔʋ,tɔzʋʋ,0.5788654211371838
sʋʋʋ,wɩlʋʋ,0.5788434684404544
wɩlʋʋ,ɖɩkʋʋ,0.5788434684404544
sɩɣzʋʋ,wɩlʋʋ,0.5788434684404544
wɩlʋʋ,ñɔtɩnʋʋ,0.5788434684404544
hadʋʋ,wɩlʋʋ,0.5788434684404544
puu,wɩlʋʋ,0.5788434684404544
pɔʋ,wɩlʋʋ,0.5788434684404544
wɛɛtʋʋ,wɩlʋʋ,0.5788434684404544
pam,pɔzʋʋ,0.5788320138388496
kazʋʋ,kpɛndʋʋ,0.578687658679514
caʋ,nuutuu,0.5786713728610777
kpeɣu,ñalʋʋ,0.578617382136995
luu,tɔɔʋ,0.5785750035639587
tɛɖʋʋ,wɩzʋʋ,0.5785419118799026
kɔʋ,wɩzʋʋ,0.5785419118799026
pɔʋ,ɖʋʋ,0.5785191646405489
sʋʋʋ,ɖʋʋ,0.5785191646405489
puu,ɖʋʋ,0.5785191646405489
hadʋʋ,ɖʋʋ,0.5785191646405489
wɛɛtʋʋ,ɖʋʋ,0.5785191646405489
sɩɣzʋʋ,ɖʋʋ,0.5785191646405489
ɖɩkʋʋ,ɖʋʋ,0.5785191646405489
kʋndʋʋ,wɩlʋʋ,0.57850805537152
kpanʋʋ,kuluu,0.5783925529224944
tɔzʋʋ,tɩlʋʋ,0.5783733826958583
hɔm,yebu,0.5783520203166338
cɛtʋʋ,luu,0.578351744823806
nezuu,ɖɔm,0.5783247007170449
posuu,ɖɔm,0.5783247007170449
caɣʋʋ,ɖɔm,0.5783247007170449
weʋ,ɖɔm,0.5783247007170449
caɣʋ,lʋlʋʋ,0.5782837944466983
tenduu,ñalʋʋ,0.5782253743060236
kpɛzʋʋ,wɛʋ,0.5782088221567121
sɔbʋ,ñɩnʋʋ,0.5781241398806722
hɛzʋʋ,kizuu,0.57807331301608
siɣu,sɔɔlʋʋ,0.5780443390886371
kʋm,wabʋ,0.5779476312420072
cɔnʋʋ,yɛɖʋʋ,0.577945169161142
cɔnʋʋ,seɣtuu,0.577945169161142
cɔnʋʋ,ɖozuu,0.577945169161142
naʋ,ñasʋʋ,0.5779340877008896
naʋ,ɖʋnʋʋ,0.5779340877008896
caʋ,mʋnʋʋ,0.5779293111769558
holuu,kazʋʋ,0.5778855963970646
tuzuu,yɔɔdʋʋ,0.5778733471932151
ɖaŋʋʋ,ɖʋnʋʋ,0.5778319966569876
ñasʋʋ,ɖaŋʋʋ,0.5778319966569876
sɩbʋ,wiu,0.5776800291399706
lem,tiyuu,0.5775860667363935
cɔzʋʋ,tiyuu,0.5775860667363935
pɩzʋʋ,ɖʋʋ,0.5775001500097222
kpanʋʋ,tisuu,0.5774954460630036
kizuu,kpeɣluu,0.577479639119844
wɛʋ,ñɔtɩnʋʋ,0.5773813190616243
lɩʋ,ñamsʋʋ,0.5773673766246027
cɔnʋʋ,ñɔʋ,0.5773672640478961
piyuu,siɣu,0.5773502691896258
maɣʋ,mɛsʋʋ,0.5773502691896258
feŋuu,malɩsʋʋ,0.5773502691896258
kuu,lem,0.5773502691896258
pisuu,yasʋʋ,0.5773502691896258
cɛtʋ,saʋ,0.5773502691896258
lem,ñazʋʋ,0.5773502691896258
feŋuu,kɛzʋʋ,0.5773502691896258
lɛyʋʋ,padʋʋ,0.5773502691896258
lem,ñɩlɩzʋʋ,0.5773502691896258
saʋ,welesinuu,0.5773502691896258
saʋ,yʋlʋmʋʋ,0.5773502691896258
saʋ,waʋ,0.5773502691896258
saʋ,wanʋʋ,0.5773502691896258
saʋ,tɩɣyʋʋ,0.5773502691896258
piyʋʋ,saʋ,0.5773502691896258
sʋzʋʋ,ɖɛnʋʋ,0.5773502691896258
saʋ,tɩɣzɩnʋʋ,0.5773502691896258
kpɩtʋʋ,pisuu,0.5773502691896258
cɔzʋʋ,hɔɔlʋʋ,0.5773502691896258
hazʋʋ,pam,0.5773502691896258
laɣzʋʋ,saʋ,0.5773502691896258
saʋ,wadʋʋ,0.5773502691896258
saʋ,ñazʋʋ,0.5773502691896258
saʋ,ñalɩzʋʋ,0.5773502691896258
maɣʋ,saʋ,0.5773502691896258
saʋ,wasʋʋ,0.5773502691896258
cɛtʋ,mɛsʋʋ,0.5773502691896258
lɛkʋʋ,ɖɛnʋʋ,0.5773502691896258
wadʋʋ,ɖɛnʋʋ,0.5773502691896258
saʋ,yɔlɩsʋʋ,0.5773502691896258
cɔzʋʋ,hoyuu,0.5773502691896258
saʋ,yuu,0.5773502691896258
maɣʋ,siduu,0.5773502691896258
cɛtʋ,siduu,0.5773502691896258
lou,mɛsʋʋ,0.5773502691896258
pisuu,yonuu,0.5773502691896258
cɔzʋʋ,haɣʋ,0.5773502691896258
pisuu,yozuu,0.5773502691896258
peenduu,ɖɛnʋʋ,0.5773502691896258
cɔzʋʋ,fiɣnuu,0.5773502691896258
lem,ñɔtɩnʋʋ,0.5773502691896258
lem,ñɩbʋ,0.5773502691896258
saʋ,yasʋʋ,0.5773502691896258
feŋuu,pam,0.5773502691896258
hɛnʋʋ,lem,0.5773502691896258
lem,ñɔtʋʋ,0.5773502691896258
kpɩtʋʋ,saʋ,0.5773502691896258
cɔzʋʋ,cɛtʋ,0.5773502691896258
cɔzʋʋ,cɛzʋʋ,0.5773502691896258
pisuu,ñazʋʋ,0.5773502691896258
maɣnʋʋ,yʋsʋʋ,0.5773502691896258
pisuu,ñɩm,0.5773502691896258
kʋndɩnʋʋ,siɣu,0.5773502691896258
saʋ,tɩyʋʋ,0.5773502691896258
pisuu,ñaɣyʋʋ,0.5773502691896258
lem,ñɔzʋʋ,0.5773502691896258
pisuu,ñaɣzʋʋ,0.5773502691896258
pisuu,ñɔkɔyɩnʋʋ,0.5773502691896258
saʋ,yonuu,0.5773502691896258
saʋ,yoluu,0.5773502691896258
feŋuu,luu,0.5773502691896258
pisuu,ɖenuu,0.5773502691896258
hɛnʋʋ,mɛsʋʋ,0.5773502691896258
lem,ñɔkɔyɩnʋʋ,0.5773502691896258
caɣʋʋ,winuu,0.5773502691896258
saʋ,wonʋʋ,0.5773502691896258
